Company Name,TPIN,Employee Name,Employee NRC,Province,NAPSA STATUS
Deleon-Knight,9826302046,Lisa Fields,092963/93/6,Western,Not Registered
Deleon-Knight,9826302046,Christopher Sanchez,098797/10/6,Western,Not Registered
Deleon-Knight,9826302046,Holly King,097893/96/4,Western,Not Registered
Figueroa PLC,3995223785,Daniel Morales,038959/81/6,Luapula,Not Registered
Bryant Ltd,9576863294,David Carson,096798/57/8,Western,Not Registered
Bryant Ltd,9576863294,Laura Jacobson,094173/83/2,Western,Not Registered
Bryant Ltd,9576863294,Jocelyn Francis MD,099960/62/1,Western,Not Registered
Bryant Ltd,9576863294,James Ramirez,095500/85/3,Western,Not Registered
Bryant Ltd,9576863294,Thomas Kim,092002/50/3,Western,Not Registered
Bryant Ltd,9576863294,Jennifer Stone,093415/74/9,Western,Not Registered
"Young, Briggs and Cruz",8229760521,Jasmine Taylor,082582/67/9,Southern,Not Registered
"Young, Briggs and Cruz",8229760521,Sarah Perry,083846/94/9,Southern,Not Registered
"Young, Briggs and Cruz",8229760521,Aaron Martin,083260/19/1,Southern,Not Registered
"Young, Briggs and Cruz",8229760521,James Coleman,081999/19/3,Southern,Not Registered
"Young, Briggs and Cruz",8229760521,Jennifer Mitchell,083727/50/2,Southern,Not Registered
"Young, Briggs and Cruz",8229760521,Beth Hughes,088889/81/4,Southern,Not Registered
King Ltd,1733752202,James Valentine,015268/29/9,Central,Not Registered
King Ltd,1733752202,Victoria Allen,011774/86/6,Central,Not Registered
King Ltd,1733752202,Tiffany Thomas,015554/13/8,Central,Not Registered
Peterson Ltd,5326782939,Karen Schwartz,051538/52/6,Muchinga,Not Registered
Peterson Ltd,5326782939,Kristina Moore,059985/97/3,Muchinga,Not Registered
Peterson Ltd,5326782939,Christie Jackson,055803/58/5,Muchinga,Not Registered
Peterson Ltd,5326782939,Brandi Ramos,055891/80/6,Muchinga,Not Registered
Peterson Ltd,5326782939,Michelle Travis,057269/64/3,Muchinga,Not Registered
Peterson Ltd,5326782939,Christopher Rodriguez,059779/87/8,Muchinga,Not Registered
Peterson Ltd,5326782939,Jay Powell,054499/88/7,Muchinga,Not Registered
Peterson Ltd,5326782939,Dr. Laura Davidson,059329/10/5,Muchinga,Not Registered
Peterson Ltd,5326782939,Matthew Chavez,051240/50/4,Muchinga,Not Registered
Peterson Ltd,5326782939,Michelle Tucker,056320/27/8,Muchinga,Not Registered
Howard PLC,5378587186,Susan Martinez,051140/13/9,Muchinga,Not Registered
Howard PLC,5378587186,Kyle Weber,058393/56/1,Muchinga,Not Registered
Ryan-Lopez,4370807221,Thomas House,049474/63/7,Lusaka,Not Registered
Ryan-Lopez,4370807221,Javier Hall,048724/93/6,Lusaka,Not Registered
"Dunn, Berger and Valdez",3707262714,Jennifer Williams,035720/22/8,Luapula,Not Registered
"Dunn, Berger and Valdez",3707262714,Brittany Bond,032832/27/8,Luapula,Not Registered
"Dunn, Berger and Valdez",3707262714,Andrea Hampton,031107/52/4,Luapula,Not Registered
"Dunn, Berger and Valdez",3707262714,Travis Lawson,039241/38/9,Luapula,Not Registered
Tucker-Sanchez,4620910798,Brianna Bates,042096/68/7,Lusaka,Not Registered
Tucker-Sanchez,4620910798,Matthew Hodge,043339/49/8,Lusaka,Not Registered
Tucker-Sanchez,4620910798,Jaime Moreno,048125/98/2,Lusaka,Not Registered
Tucker-Sanchez,4620910798,Dustin Wilson,049822/17/6,Lusaka,Not Registered
Fletcher and Sons,3377918246,Charles Rogers,035299/43/2,Luapula,Not Registered
Fletcher and Sons,3377918246,Sherri Miller,035702/71/7,Luapula,Not Registered
Fletcher and Sons,3377918246,Brittney Spencer,033935/69/7,Luapula,Not Registered
Cooper LLC,7912534792,Alexis Mullen,076422/86/2,North-Western,Not Registered
Cooper LLC,7912534792,Mr. Robert Hodges,077940/62/6,North-Western,Not Registered
Cooper LLC,7912534792,Noah Sanchez,072309/55/8,North-Western,Not Registered
Cooper LLC,7912534792,Molly Baker,075993/45/1,North-Western,Not Registered
Cooper LLC,7912534792,Tara Lewis,076865/82/8,North-Western,Not Registered
Cooper LLC,7912534792,Gina Sellers,078516/22/7,North-Western,Not Registered
Cooper LLC,7912534792,Jane Wong,072286/68/3,North-Western,Not Registered
Cooper LLC,7912534792,Kathy Beasley,074017/19/5,North-Western,Not Registered
Cooper LLC,7912534792,Dr. Lori Jones,078253/80/6,North-Western,Not Registered
"Dawson, Chandler and Spears",6304021416,Rebecca Davis,062988/34/6,Northern,Not Registered
Martin Ltd,4306927570,Michael Sharp,041094/49/1,Lusaka,Not Registered
Martin Ltd,4306927570,Maria Graham,049175/37/4,Lusaka,Not Registered
Martin Ltd,4306927570,Peter Perry,043245/29/9,Lusaka,Not Registered
Martin Ltd,4306927570,Michelle Spencer,048235/51/8,Lusaka,Not Registered
Martin Ltd,4306927570,Christine Smith,044357/77/9,Lusaka,Not Registered
Martin Ltd,4306927570,Wendy Gibbs,044853/65/6,Lusaka,Not Registered
Martin Ltd,4306927570,Kristina Browning,044458/92/4,Lusaka,Not Registered
Martin Ltd,4306927570,Kimberly Davis,049536/48/4,Lusaka,Not Registered
"Quinn, Johnson and Wood",10574638475,Lori Mccoy,109967/22/6,Copperbelt,Not Registered
"Quinn, Johnson and Wood",10574638475,Carolyn Harper,104577/23/9,Copperbelt,Not Registered
"Quinn, Johnson and Wood",10574638475,Erica Adkins,108079/10/3,Copperbelt,Not Registered
"Quinn, Johnson and Wood",10574638475,Jose Terrell,105189/96/9,Copperbelt,Not Registered
"Quinn, Johnson and Wood",10574638475,Ruth Estes,106410/16/6,Copperbelt,Not Registered
"Quinn, Johnson and Wood",10574638475,Donald Sawyer,107611/71/6,Copperbelt,Not Registered
"Quinn, Johnson and Wood",10574638475,Kimberly Harris,101107/73/2,Copperbelt,Not Registered
"Quinn, Johnson and Wood",10574638475,Jeffrey Roberts,106958/60/3,Copperbelt,Not Registered
"Paul, Nguyen and Charles",4348064622,Richard Gordon,048974/53/4,Lusaka,Not Registered
"Paul, Nguyen and Charles",4348064622,Jacob Cooper,045691/53/9,Lusaka,Not Registered
"Paul, Nguyen and Charles",4348064622,Victoria Davis,041721/61/3,Lusaka,Not Registered
"Paul, Nguyen and Charles",4348064622,Katie Crawford,042711/78/2,Lusaka,Not Registered
"Paul, Nguyen and Charles",4348064622,Jerome Walker,044697/72/7,Lusaka,Not Registered
Jones-Adams,8332182921,Douglas Hogan,087446/53/4,Southern,Not Registered
Jones-Adams,8332182921,Melissa Chavez,085576/41/7,Southern,Not Registered
Jones-Adams,8332182921,Tina Reese,089418/57/8,Southern,Not Registered
Jones-Adams,8332182921,Alexander Anderson,084753/75/1,Southern,Not Registered
Jones-Adams,8332182921,Kevin Kane,084622/41/3,Southern,Not Registered
Jones-Adams,8332182921,Donald Walker,085798/83/3,Southern,Not Registered
Rose PLC,7727491559,Tiffany Jones,076720/83/2,North-Western,Not Registered
Rose PLC,7727491559,Sarah Wheeler,075982/79/1,North-Western,Not Registered
Rose PLC,7727491559,Adam Patrick,078491/92/7,North-Western,Not Registered
Rose PLC,7727491559,James Zuniga,078713/90/2,North-Western,Not Registered
Rose PLC,7727491559,Evelyn Willis,073816/99/6,North-Western,Not Registered
Rose PLC,7727491559,Michele Keith,079611/90/2,North-Western,Not Registered
Rose PLC,7727491559,Kathleen Hunter,073095/89/9,North-Western,Not Registered
Rose PLC,7727491559,Daniel Yates,079716/25/7,North-Western,Not Registered
Rose PLC,7727491559,Chelsea Hamilton,078110/84/2,North-Western,Not Registered
"Jenkins, Garrett and Anderson",9631610138,Kendra Johnson,092445/84/7,Western,Not Registered
"Jenkins, Garrett and Anderson",9631610138,Chad Sampson,094157/32/8,Western,Not Registered
"Jenkins, Garrett and Anderson",9631610138,James Perez,095630/26/3,Western,Not Registered
"Oliver, Mason and Miller",7626746627,Benjamin Wilson,073060/38/4,North-Western,Not Registered
"Oliver, Mason and Miller",7626746627,Benjamin Harrington,078212/81/9,North-Western,Not Registered
"Hale, Kelly and Hill",10686679682,Michele Brown,101996/10/9,Copperbelt,Not Registered
Brewer Inc,8107915979,Ricardo Williams,088084/75/4,Southern,Not Registered
Brewer Inc,8107915979,Jaclyn Foster,085510/30/3,Southern,Not Registered
Brewer Inc,8107915979,Joanne Doyle,088111/47/7,Southern,Not Registered
Brewer Inc,8107915979,Sherry Logan,081940/46/1,Southern,Not Registered
Brewer Inc,8107915979,Michelle King,081648/51/8,Southern,Not Registered
Jordan-Miller,10944208510,Crystal Dominguez,102757/60/8,Copperbelt,Not Registered
Jordan-Miller,10944208510,Alicia Brown,109575/33/2,Copperbelt,Not Registered
Jordan-Miller,10944208510,Christie Turner,101237/35/7,Copperbelt,Not Registered
Jordan-Miller,10944208510,Derrick Young,104854/23/2,Copperbelt,Not Registered
Jordan-Miller,10944208510,Alicia Brown,109772/20/5,Copperbelt,Not Registered
Jordan-Miller,10944208510,Linda Andersen,101891/84/8,Copperbelt,Not Registered
Jordan-Miller,10944208510,Daniel Pope,107570/66/4,Copperbelt,Not Registered
Jordan-Miller,10944208510,Nicholas Wiley,108077/90/5,Copperbelt,Not Registered
Jordan-Miller,10944208510,Jason Young,106974/79/3,Copperbelt,Not Registered
Jordan-Miller,10944208510,Kathleen Christian,106670/75/4,Copperbelt,Not Registered
"Rodriguez, Taylor and Brown",3195757285,David Robles,032226/55/3,Luapula,Not Registered
"Rodriguez, Taylor and Brown",3195757285,Tonya Thomas,033000/99/2,Luapula,Not Registered
"Rodriguez, Taylor and Brown",3195757285,Ryan Fleming,031977/11/6,Luapula,Not Registered
"Rodriguez, Taylor and Brown",3195757285,Kyle Johnson,035088/13/9,Luapula,Not Registered
"Rodriguez, Taylor and Brown",3195757285,Erin Williams,033446/45/7,Luapula,Not Registered
"Baker, Leblanc and Cordova",5913921785,Heather Vasquez,058021/71/8,Muchinga,Not Registered
"Baker, Leblanc and Cordova",5913921785,Joseph Lyons,052957/92/6,Muchinga,Not Registered
"Baker, Leblanc and Cordova",5913921785,Richard Davis,059119/80/5,Muchinga,Not Registered
"Baker, Leblanc and Cordova",5913921785,Ronnie Zavala,057390/53/3,Muchinga,Not Registered
"Baker, Leblanc and Cordova",5913921785,Glenda Martin,053622/20/9,Muchinga,Not Registered
Barrett-Riley,4766182900,Catherine Brady,047463/66/9,Lusaka,Not Registered
Smith-Riddle,4566717121,Scott Noble,048452/48/1,Lusaka,Not Registered
Smith-Riddle,4566717121,Patricia Young,047913/90/5,Lusaka,Not Registered
Smith-Riddle,4566717121,Kara Gibson,042866/34/5,Lusaka,Not Registered
Smith-Riddle,4566717121,Ryan Austin,043897/58/1,Lusaka,Not Registered
Smith-Riddle,4566717121,Chloe Crawford,046246/49/2,Lusaka,Not Registered
Smith-Riddle,4566717121,Samuel Garcia,047763/90/2,Lusaka,Not Registered
Smith-Riddle,4566717121,Thomas Neal,047980/79/1,Lusaka,Not Registered
Smith-Riddle,4566717121,Kyle Porter,041397/29/4,Lusaka,Not Registered
Smith-Riddle,4566717121,Mrs. Ariana Johnson MD,041645/61/2,Lusaka,Not Registered
"Mitchell, Everett and Jones",2588954232,Matthew Byrd,029749/16/1,Eastern,Not Registered
"Mitchell, Everett and Jones",2588954232,Tammy Jones,029150/61/1,Eastern,Not Registered
"Mitchell, Everett and Jones",2588954232,Alicia Mccoy,024388/52/9,Eastern,Not Registered
"Mitchell, Everett and Jones",2588954232,Jane Wong,024468/74/7,Eastern,Not Registered
"Mitchell, Everett and Jones",2588954232,Maria Walsh,026517/35/1,Eastern,Not Registered
"Mitchell, Everett and Jones",2588954232,Robert Vaughn,025908/40/3,Eastern,Not Registered
"Mitchell, Everett and Jones",2588954232,Dr. Richard Alvarado,025013/65/1,Eastern,Not Registered
Rios-Berry,8827837648,Savannah Jackson,084063/10/8,Southern,Not Registered
Martin Group,9471319145,Jordan Manning,092102/20/8,Western,Not Registered
Martin Group,9471319145,Mark Christensen,094558/79/8,Western,Not Registered
"Erickson, Davis and Heath",3525482052,Barbara White,039404/32/6,Luapula,Not Registered
"Erickson, Davis and Heath",3525482052,Julie Young,033086/96/8,Luapula,Not Registered
"Jackson, Pennington and Cabrera",1237797680,Amanda Wilson,016056/57/4,Central,Not Registered
"Jackson, Pennington and Cabrera",1237797680,Benjamin Jackson,015309/15/2,Central,Not Registered
"Jackson, Pennington and Cabrera",1237797680,Keith Jackson,011790/39/6,Central,Not Registered
"Jackson, Pennington and Cabrera",1237797680,Julia Lee,014048/32/9,Central,Not Registered
"Jackson, Pennington and Cabrera",1237797680,Laura Davis,017663/67/6,Central,Not Registered
"Jackson, Pennington and Cabrera",1237797680,Teresa Calhoun,016971/46/1,Central,Not Registered
"Jackson, Pennington and Cabrera",1237797680,Cassandra Cordova,016985/36/1,Central,Not Registered
"Jackson, Pennington and Cabrera",1237797680,Stephanie Thompson,016314/76/5,Central,Not Registered
"Jackson, Pennington and Cabrera",1237797680,Nancy White,017796/96/6,Central,Not Registered
"Jackson, Pennington and Cabrera",1237797680,Jesse Smith,016470/54/7,Central,Not Registered
Gonzalez Group,1383416423,Maureen Powell,012228/70/4,Central,Not Registered
Gonzalez Group,1383416423,Jessica Williams,018272/38/4,Central,Not Registered
Gonzalez Group,1383416423,Nicole Stevens,012722/19/1,Central,Not Registered
Gonzalez Group,1383416423,Ricky Silva,014322/95/1,Central,Not Registered
"Williams, Brown and Wood",3571925288,Scott Rice,033164/27/2,Luapula,Not Registered
"Williams, Brown and Wood",3571925288,Stephanie Fisher,036885/85/5,Luapula,Not Registered
"Williams, Brown and Wood",3571925288,Mrs. Roberta Fleming,037626/98/5,Luapula,Not Registered
"Williams, Brown and Wood",3571925288,Thomas Ruiz,036870/57/5,Luapula,Not Registered
"Williams, Brown and Wood",3571925288,Michael Smith,037427/72/4,Luapula,Not Registered
"Williams, Brown and Wood",3571925288,Megan Rivera,035675/36/4,Luapula,Not Registered
Townsend LLC,8248565575,Brandon Patterson,081911/80/3,Southern,Not Registered
Townsend LLC,8248565575,Dustin Mills,088565/60/4,Southern,Not Registered
Townsend LLC,8248565575,Janice Clayton,083978/97/7,Southern,Not Registered
Townsend LLC,8248565575,Kristen Garcia,081343/56/4,Southern,Not Registered
Townsend LLC,8248565575,Robert Donaldson,087978/10/1,Southern,Not Registered
Townsend LLC,8248565575,Susan Beck,088897/87/6,Southern,Not Registered
Anderson Group,3839260865,Angela Munoz,037020/66/1,Luapula,Not Registered
Anderson Group,3839260865,Nicole Miller,039236/27/1,Luapula,Not Registered
Anderson Group,3839260865,Angela Fisher,032816/47/5,Luapula,Not Registered
Anderson Group,3839260865,Denise Harrison,037495/43/7,Luapula,Not Registered
Anderson Group,3839260865,Christy Bruce,035639/41/6,Luapula,Not Registered
Anderson Group,3839260865,Bernard Miles,032535/62/6,Luapula,Not Registered
Anderson Group,3839260865,Amanda Walker,035431/45/9,Luapula,Not Registered
Anderson Group,3839260865,Brenda Cameron,033875/37/4,Luapula,Not Registered
Chavez Group,6525597485,Jeffrey Flores,068772/53/6,Northern,Not Registered
Chavez Group,6525597485,Jordan Reed,062399/75/8,Northern,Not Registered
Chavez Group,6525597485,William Jones,069704/69/5,Northern,Not Registered
Chavez Group,6525597485,Mary Dominguez,066758/72/8,Northern,Not Registered
Chavez Group,6525597485,Daniel Buckley,067783/62/9,Northern,Not Registered
Chavez Group,6525597485,Robin Stanley,061927/68/2,Northern,Not Registered
Chavez Group,6525597485,Shannon Hunt,063238/77/9,Northern,Not Registered
Chavez Group,6525597485,Rachel Sanders,067679/40/9,Northern,Not Registered
Chavez Group,6525597485,Samantha Potter,063690/20/3,Northern,Not Registered
Chavez Group,6525597485,Ryan Hall,068580/15/8,Northern,Not Registered
Stone-Jackson,7169732723,Kristin Brown,078415/39/5,North-Western,Not Registered
Stone-Jackson,7169732723,Heather Tyler,073756/37/8,North-Western,Not Registered
Stone-Jackson,7169732723,Joshua Fleming,071098/29/8,North-Western,Not Registered
Stone-Jackson,7169732723,Dana Roy,079244/62/3,North-Western,Not Registered
Stone-Jackson,7169732723,Kimberly Wilson,075902/97/4,North-Western,Not Registered
Stone-Jackson,7169732723,Jennifer Hale,078028/38/6,North-Western,Not Registered
Stone-Jackson,7169732723,David Lopez DVM,075565/73/2,North-Western,Not Registered
Khan Inc,10122585265,Daniel Bowman,101847/97/2,Copperbelt,Not Registered
Khan Inc,10122585265,Randy Krause,105608/69/4,Copperbelt,Not Registered
Khan Inc,10122585265,Travis Miller,102426/67/8,Copperbelt,Not Registered
Wheeler LLC,6583770844,Crystal Moore,061592/66/2,Northern,Not Registered
Wheeler LLC,6583770844,Peter Nunez,065426/36/2,Northern,Not Registered
Sullivan PLC,9480316636,Christopher Jensen,096118/24/6,Western,Not Registered
Jones and Sons,3304387041,Donald Carter,033447/18/1,Luapula,Not Registered
Jones and Sons,3304387041,Troy Scott,033087/95/3,Luapula,Not Registered
Jones and Sons,3304387041,Stephanie Howard,039850/67/5,Luapula,Not Registered
Vasquez PLC,1688377305,Bradley Williams,011912/58/5,Central,Not Registered
Vasquez PLC,1688377305,Kathy Mitchell,016565/94/7,Central,Not Registered
Vasquez PLC,1688377305,Edward Lowe,019325/94/3,Central,Not Registered
Vasquez PLC,1688377305,Mr. Gabriel Cain DVM,013203/79/2,Central,Not Registered
Vasquez PLC,1688377305,James Delgado,011835/39/9,Central,Not Registered
Vasquez PLC,1688377305,David White,017003/74/1,Central,Not Registered
Vasquez PLC,1688377305,Willie Myers,013970/65/1,Central,Not Registered
Vasquez PLC,1688377305,Isaac Lee,013641/16/4,Central,Not Registered
Castillo-Harris,7719664321,Christopher Vaughan,075671/43/6,North-Western,Not Registered
Williams-Hall,10116502348,Logan Murray,102184/51/2,Copperbelt,Not Registered
Williams-Hall,10116502348,Kayla Boyd,109873/77/5,Copperbelt,Not Registered
Williams-Hall,10116502348,Luke Horne,106987/51/4,Copperbelt,Not Registered
"Campbell, Hammond and Neal",2670901333,Mary Hill,025896/77/4,Eastern,Not Registered
"Campbell, Hammond and Neal",2670901333,Michelle Smith,029232/99/9,Eastern,Not Registered
"Campbell, Hammond and Neal",2670901333,Kyle Mitchell,028007/42/6,Eastern,Not Registered
"Campbell, Hammond and Neal",2670901333,Matthew Smith,022951/84/7,Eastern,Not Registered
"Campbell, Hammond and Neal",2670901333,Amy Rogers,025561/94/8,Eastern,Not Registered
"Campbell, Hammond and Neal",2670901333,George Johnson,028197/90/2,Eastern,Not Registered
"Ochoa, Stewart and Armstrong",3764457437,Cathy Fuentes,032219/63/2,Luapula,Not Registered
"Ochoa, Stewart and Armstrong",3764457437,Jordan Jarvis,037251/12/9,Luapula,Not Registered
"Ochoa, Stewart and Armstrong",3764457437,Linda Smith,035243/40/7,Luapula,Not Registered
"Ochoa, Stewart and Armstrong",3764457437,Shannon Chavez,034116/25/1,Luapula,Not Registered
"Ochoa, Stewart and Armstrong",3764457437,Olivia Howard,039320/99/8,Luapula,Not Registered
"Ochoa, Stewart and Armstrong",3764457437,Nicole Guerrero,031244/91/6,Luapula,Not Registered
"Ochoa, Stewart and Armstrong",3764457437,Tiffany Green,036467/89/6,Luapula,Not Registered
Burke-Mann,2482407267,Brian Jenkins,027351/37/5,Eastern,Not Registered
Burke-Mann,2482407267,Christopher Glover,026841/50/9,Eastern,Not Registered
Burke-Mann,2482407267,Kelsey Gutierrez,025834/27/1,Eastern,Not Registered
Williams-Simmons,5150246827,Heather Collins,059006/38/9,Muchinga,Not Registered
Williams-Simmons,5150246827,Stephanie Gomez,058482/17/3,Muchinga,Not Registered
